OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,x,y
8280,0004935903,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,NOT AVAILABLE,(256) 494-4000,GENERAL ACUTE CARE,OPEN,346,ETOWAH,01055,USA,34.0077362800001,-85.9659821399999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.gadsdenregional.com,H2801,NOT AVAILABLE,01,PROPRIETARY,-999,346,LEVEL III,Y,-9569689.35736844,4029840.86683402
8281,0013535243,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,NOT AVAILABLE,(205) 971-1000,GENERAL ACUTE CARE,OPEN,434,JEFFERSON,01073,USA,33.43293355,-86.71744146,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,3/8/2016 12:00:00 AM,http://www.grandviewhealth.com/grandview/default.aspx,H3701,NOT AVAILABLE,01,PROPRIETARY,-999,434,LEVEL III,Y,-9653341.42622271,3952910.65388465
8282,0005235462,GREENE COUNTY HEALTH SYSTEM,509 WILSON AVENUE,EUTAW,AL,35462,NOT AVAILABLE,(205) 372-3388,GENERAL ACUTE CARE,OPEN,20,GREENE,01063,USA,32.84324894,-87.8904834799999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,NOT AVAILABLE,H3201,NOT AVAILABLE,01,GOVERNMENT - LOCAL,-999,20,NOT AVAILABLE,Y,-9783923.86656822,3874516.31684781
8283,0005536451,GROVE HILL MEMORIAL HOSPITAL,"295 JACKSON HIGHWAY S, PO BOX 935",GROVE HILL,AL,36451,NOT AVAILABLE,(251) 275-3191,GENERAL ACUTE CARE,OPEN,50,CLARKE,01025,USA,31.6943023000001,-87.7760246299999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.grovehillmemorial.org,H1301,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,50,LEVEL III,Y,-9771182.36566943,3723249.6073687
8284,0005736744,HALE COUNTY HOSPITAL,508 GREENE STREET,GREENSBORO,AL,36744,NOT AVAILABLE,(334) 624-3024,GENERAL ACUTE CARE,OPEN,39,HALE,01065,USA,32.69537224,-87.58693419,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,9/6/2013 12:00:00 AM,http://www.halecountyhospital.com,H3301,NOT AVAILABLE,01,GOVERNMENT - LOCAL,-999,39,NOT AVAILABLE,N,-9750132.91417476,3854939.17784363
8285,0006035660,HELEN KELLER MEMORIAL HOSPITAL,"1300 SMONTGOMERY AVENUE, PO BOX 610",SHEFFIELD,AL,35660,NOT AVAILABLE,(256) 386-4550,GENERAL ACUTE CARE,OPEN,185,COLBERT,01033,USA,34.7459501500001,-87.70026146,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,NOT AVAILABLE,H1701,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,185,LEVEL III,Y,-9762748.44816415,4129410.15518034
8286,0006135768,HIGHLANDS MEDICAL CENTER,"380 WOODS COVE ROAD, PO BOX 1050",SCOTTSBORO,AL,35768,2428,(256) 259-4444,GENERAL ACUTE CARE,OPEN,170,JACKSON,01071,USA,34.6620379300001,-86.0474907999999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.highlandsmedcenter.com,H3601,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,170,LEVEL III,Y,-9578762.85989488,4118047.76890903
8287,0002935212,HILL CREST BEHAVIORAL HEALTH SERVICES,"6869 FIFTH AVENUE, SOUTH",BIRMINGHAM,AL,35212,NOT AVAILABLE,(205) 833-9000,PSYCHIATRIC,OPEN,94,JEFFERSON,01073,USA,33.5488342800001,-86.7301833,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.hillcrestbhs.com,H3707,NOT AVAILABLE,01,PROPRIETARY,-999,94,NOT AVAILABLE,N,-9654759.84136328,3968381.18429642
8288,0006236925,HILL HOSPITAL OF SUMTER COUNTY,751 DERBY DRIVE,YORK,AL,36925,NOT AVAILABLE,(205) 392-5263,GENERAL ACUTE CARE,OPEN,33,SUMTER,01119,USA,32.49199422,-88.29552376,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,NOT AVAILABLE,H6002,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,33,NOT AVAILABLE,N,-9829012.74428858,3828067.19874126
8289,0006335801,THE HUNTSVILLE HOSPITAL,101 SIVLEY ROAD,HUNTSVILLE,AL,35801,NOT AVAILABLE,(256) 265-1000,GENERAL ACUTE CARE,OPEN,881,MADISON,01089,USA,34.7214331000001,-86.5808055099999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.huntsvillehospital.org,H4503,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,881,LEVEL I,Y,-9638131.18184465,4126089.15835616
8290,0003136607,INFIRMARY LTAC HOSPITAL,5 MOBILE INFIRMARY CIRCLE,MOBILE,AL,36607,NOT AVAILABLE,(251) 435-5822,LONG TERM CARE,OPEN,31,MOBILE,01097,USA,30.6969006900001,-88.08029057,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.infirmaryhealth.org/affiliates/infirmary-ltac,H4909,NOT AVAILABLE,01,PROPRIETARY,-999,31,NOT AVAILABLE,Y,-9805053.09517597,3593448.17312621
8291,0006436726,J. PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726,NOT AVAILABLE,(334) 682-4131,GENERAL ACUTE CARE,OPEN,30,WILCOX,01131,USA,31.9975251500001,-87.30025784,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,NOT AVAILABLE,H6601,NOT AVAILABLE,01,GOVERNMENT - LOCAL,-999,30,NOT AVAILABLE,Y,-9718220.24887029,3762985.7690084
8292,0006536867,JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,36867,NOT AVAILABLE,(334) 732-3015,GENERAL ACUTE CARE,OPEN,70,RUSSELL,01113,USA,32.50801426,-85.00888474,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.jackhughstonmemorialhospital.com,H5703,NOT AVAILABLE,01,PROPRIETARY,-999,70,NOT AVAILABLE,N,-9463145.76216088,3830181.68875505
8293,0006636106,"JACKSON HOSPITAL AND CLINIC, INC",1725 PINE STREET,MONTGOMERY,AL,36106,NOT AVAILABLE,(334) 293-8000,GENERAL ACUTE CARE,OPEN,344,MONTGOMERY,01101,USA,32.366953,-86.2853855399999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.jackson.org,H5103,NOT AVAILABLE,01,NON-PROFIT,-999,344,LEVEL III,Y,-9605245.18121408,3811575.88423659
8294,0006736545,JACKSON MEDICAL CENTER,"220 HOSPITAL DRIVE, PO BOX 428",JACKSON,AL,36545,NOT AVAILABLE,(251) 246-9021,GENERAL ACUTE CARE,OPEN,35,CLARKE,01025,USA,31.53106846,-87.89513456,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.jacksonmedicalcenter.org,H1302,NOT AVAILABLE,01,PROPRIETARY,-999,35,LEVEL III,Y,-9784441.62242546,3701912.25869265
8295,0006936853,LAKE MARTIN COMMUNITY HOSPITAL,"201 MARIARDEN ROAD, PO BOX 629",DADEVILLE,AL,36853,0629,(256) 825-7821,GENERAL ACUTE CARE,OPEN,46,TALLAPOOSA,01123,USA,32.8185985700001,-85.74113991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,http://www.lakemartincommunityhospital.com,H6202,NOT AVAILABLE,01,PROPRIETARY,-999,46,NOT AVAILABLE,Y,-9544660.03481602,3871250.63646603
8296,0007035565,LAKELAND COMMUNITY HOSPITAL,"42024 HIGHWAY 195, PO BOX 780",HALEYVILLE,AL,35565,NOT AVAILABLE,(205) 485-5113,GENERAL ACUTE CARE,OPEN,49,WINSTON,01133,USA,34.24191187,-87.5913657999999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,9/3/2013 12:00:00 AM,http://www.lifepointhospitals.com/serving-communities/community/lakeland-community-hospital/,H6701,NOT AVAILABLE,01,NON-PROFIT,-999,49,NOT AVAILABLE,Y,-9750626.23874335,4061331.31836556
8297,0004236301,LAUREL OAKS BEHAVIORAL HEALTH CENTER,700 EAST COTTONWOOD ROAD,DOTHAN,AL,36301,NOT AVAILABLE,(334) 794-7373,PSYCHIATRIC,OPEN,46,HOUSTON,01069,USA,31.2038156400001,-85.38460112,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.laureloaksbhc.com,H3505,NOT AVAILABLE,01,PROPRIETARY,-999,46,NOT AVAILABLE,N,-9504970.31826517,3659246.86833059
8298,0008835650,LAWRENCE MEDICAL CENTER,"202 HOSPITAL STREET, PO BOX 39",MOULTON,AL,35650,NOT AVAILABLE,(256) 974-2223,GENERAL ACUTE CARE,OPEN,98,LAWRENCE,01079,USA,34.48341465,-87.28531044,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,3/12/2014 12:00:00 AM,NOT AVAILABLE,H4002,NOT AVAILABLE,01,PROPRIETARY,-999,98,NOT AVAILABLE,Y,-9716556.3119136,4093898.98408513
8299,0007135758,MADISON HOSPITAL,8375 HIGHWAY 72 WEST,MADISON,AL,35758,NOT AVAILABLE,(256) 817-2012,GENERAL ACUTE CARE,OPEN,90,MADISON,01089,USA,34.7470600400001,-86.7645278799999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://madisonalhospital.org/,H4506,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,90,NOT AVAILABLE,N,-9658583.06252038,4129560.52044819
8300,0007335976,MARSHALL MEDICAL CENTERS NORTH CAMPUS,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,NOT AVAILABLE,(256) 894-6733,GENERAL ACUTE CARE,OPEN,90,MARSHALL,01095,USA,34.3649133500001,-86.42135153,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,10/2/2013 12:00:00 AM,http://www.mmcenters.com,H4804,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,90,LEVEL III,Y,-9620380.84598609,4077906.85624019
8301,0009135957,MARSHALL MEDICAL CENTERS SOUTH CAMPUS,"2505 US HIGHWAY 431 SOUTH, PO DRAWER 758",BOAZ,AL,35957,NOT AVAILABLE,(256) 894-6733,GENERAL ACUTE CARE,OPEN,150,MARSHALL,01095,USA,34.2214658500001,-86.1606281699999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,3/12/2014 12:00:00 AM,http://www.mmcenters.com//index.php/facilities/marshall_south,H4802,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,150,LEVEL III,Y,-9591357.25431298,4058578.38619293
8302,0091235402,MARY S. HARPER GERIATRIC PSYCHIATRY CENTER,"201 UNIVERSITY BOULEVARD, PO BOX 21231",TUSCALOOSA,AL,35402,NOT AVAILABLE,(205) 759-0900,PSYCHIATRIC,OPEN,96,TUSCALOOSA,01125,USA,33.2190660000001,-87.533981,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/20/2018 12:00:00 AM,NOT AVAILABLE,H6307,NOT AVAILABLE,01,GOVERNMENT - STATE,-999,96,NOT AVAILABLE,N,-9744238.19202808,3924417.54080332
8303,0005136027,MEDICAL CENTER BARBOUR,820 WEST WASHINGTON STREET,EUFAULA,AL,36027,NOT AVAILABLE,(334) 688-7132,GENERAL ACUTE CARE,OPEN,74,BARBOUR,01005,USA,31.8886450800001,-85.1564054199999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,9/10/2013 12:00:00 AM,http://www.medctrbarbour.org,H0301,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,74,LEVEL III,Y,-9479567.68913995,3748702.42290871
8304,0005336330,MEDICAL CENTER ENTERPRISE,400 NORTH EDWARDS STREET,ENTERPRISE,AL,36330,NOT AVAILABLE,(334) 393-8772,GENERAL ACUTE CARE,OPEN,131,COFFEE,01031,USA,31.3187724000001,-85.85536974,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,9/6/2013 12:00:00 AM,http://www.mcehospital.com,H1603,NOT AVAILABLE,01,PROPRIETARY,-999,131,LEVEL III,N,-9557376.04132502,3674217.37380435
8305,0005435021,"MEDICAL WEST HOSPITAL AUTHORITY, AN AFFILIATE OF UAB HEALTH SYSTEM",995 NINTH AVENUE SOUTHWEST,BESSEMER,AL,35022,NOT AVAILABLE,(205) 481-7000,GENERAL ACUTE CARE,OPEN,310,JEFFERSON,01073,USA,33.3718483100001,-86.99074849,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,9/5/2013 12:00:00 AM,http://www.medicalwesthospital.org,H3712,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,310,LEVEL III,Y,-9683765.82563253,3944765.25898131
8306,0005636467,MIZELL MEMORIAL HOSPITAL,"702 MAIN STREET, PO BOX 1010",OPP,AL,36467,NOT AVAILABLE,(334) 493-9112,GENERAL ACUTE CARE,OPEN,99,COVINGTON,01039,USA,31.29195824,-86.25452692,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.mizellmh.com,H2004,NOT AVAILABLE,01,NON-PROFIT,-999,99,LEVEL III,N,-9601810.01534911,3670723.80740747
8307,0013636652,MOBILE INFIRMARY MEDICAL CENTER,"5 MOBILE INFIRMARY CIRCLE, PO BOX 2144",MOBILE,AL,36607,NOT AVAILABLE,(251) 435-4700,GENERAL ACUTE CARE,OPEN,681,MOBILE,01097,USA,30.6957249600001,-88.07977619,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,3/8/2016 12:00:00 AM,https://www.infirmaryhealth.org/hospitals/mobile-infirmary,H4904,NOT AVAILABLE,01,NON-PROFIT,-999,681,LEVEL III,Y,-9804995.8346563,3593295.96481243
8308,0007836461,MONROE COUNTY HOSPITAL,"2016 SOUTH ALABAMA AVENUE, PO BOX 886",MONROEVILLE,AL,36460,NOT AVAILABLE,(251) 743-7477,GENERAL ACUTE CARE,OPEN,94,MONROE,01099,USA,31.4978172,-87.32076663,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.mchcare.com,H5001,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,94,LEVEL III,Y,-9720503.27692987,3697570.35039145
8309,0008035904,MOUNTAIN VIEW HOSPITAL,3001 SCENIC HIGHWAY,GADSDEN,AL,35904,NOT AVAILABLE,(256) 546-9265,PSYCHIATRIC,OPEN,68,ETOWAH,01055,USA,34.07242575,-86.0197660699999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,http://www.mtnviewhospital.com,H2802,NOT AVAILABLE,01,PROPRIETARY,-999,68,NOT AVAILABLE,N,-9575676.5570689,4038531.18568103
8310,0008136202,"NOLAND HOSPITAL ANNISTON II, LLC","400 EAST 10TH STREET, 4TH FLOOR, PO BOX 1578",ANNISTON,AL,36202,1578,(256) 741-6141,LONG TERM CARE,OPEN,38,CALHOUN,01015,USA,33.6556551900001,-85.82323962,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,3/12/2014 12:00:00 AM,http://www.nolandhealth.com,H0805,NOT AVAILABLE,01,PROPRIETARY,-999,38,LEVEL III,Y,-9553799.3327275,3982658.11891307
8311,0009235261,"NOLAND HOSPITAL BIRMINGHAM II, LLC","50 MEDICAL PARK EAST DRIVE, 8TH FLOOR, PO BOX 610306",BIRMINGHAM,AL,35261,NOT AVAILABLE,(205) 838-5100,LONG TERM CARE,OPEN,45,SHELBY,01117,USA,33.4149192100001,-86.68602206,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,http://www.nolandhealth.com,H3723,NOT AVAILABLE,01,PROPRIETARY,-999,45,NOT AVAILABLE,N,-9649843.83461368,3950507.94105034
8312,0091336302,"NOLAND HOSPITAL DOTHAN II, LLC","1108 ROSS CLARK CIRCLE, 4TH FLOOR, PO BOX 6845",DOTHAN,AL,36302,NOT AVAILABLE,(334) 699-4300,LONG TERM CARE,OPEN,38,HOUSTON,01069,USA,31.21628917,-85.36294421,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/3/2015 12:00:00 AM,NOT AVAILABLE,H3506,NOT AVAILABLE,01,PROPRIETARY,-999,38,NOT AVAILABLE,N,-9502559.48207182,3660870.38085537
8313,0091436106,"NOLAND HOSPITAL MONTGOMERY II, LLC","1725 PINE STREET, 5TH FLOOR, NORTH WING, PO BOX 11649",MONTGOMERY,AL,36106,NOT AVAILABLE,(205) 783-8444,LONG TERM CARE,OPEN,65,MONTGOMERY,01101,USA,32.3669693300001,-86.2857900499999,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/3/2015 12:00:00 AM,NOT AVAILABLE,H5109,NOT AVAILABLE,01,PROPRIETARY,-999,65,LEVEL III,Y,-9605290.2110613,3811578.03646033
8314,0090535401,"NOLAND HOSPITAL TUSCALOOSA II, LLC","809 UNIVERSITY BLVD EAST, 4TH FLOOR",TUSCALOOSA,AL,35401,NOT AVAILABLE,(205) 759-7241,LONG TERM CARE,OPEN,32,TUSCALOOSA,01125,USA,33.2051744500001,-87.52636438,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/3/2015 12:00:00 AM,NOT AVAILABLE,H6308,NOT AVAILABLE,01,PROPRIETARY,-999,32,NOT AVAILABLE,Y,-9743390.31376811,3922569.21340518
8315,0196784188,NORTH ALABAMA MEDICAL CENTER,1701 VETERANS DRIVE,FLORENCE,AL,35630,4928,(256) 629-1000,GENERAL ACUTE CARE,OPEN,263,LAUDERDALE,01077,USA,34.8050981600001,-87.65082721,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,4/1/2022 12:00:00 AM,NOT AVAILABLE,H3902,NOT AVAILABLE,01,PROPRIETARY,-999,263,LEVEL III,Y,-9757245.45262641,4137426.20530297
8316,0013735611,NORTH ALABAMA SPECIALTY HOSPITAL,"700 WEST MARKET ST, 2ND FLOOR",ATHENS,AL,35611,NOT AVAILABLE,(256) 262-6767,LONG TERM CARE,OPEN,31,LIMESTONE,01083,USA,34.80424558,-86.9788726,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,3/8/2016 12:00:00 AM,NOT AVAILABLE,H4203,NOT AVAILABLE,01,PROPRIETARY,-999,31,NOT AVAILABLE,Y,-9682443.80760501,4137310.6183309
8317,0009436507,NORTH BALDWIN INFIRMARY,"1815 HAND AVENUE, PO BOX 1409",BAY MINETTE,AL,36507,NOT AVAILABLE,(251) 937-5521,GENERAL ACUTE CARE,OPEN,78,BALDWIN,01003,USA,30.9039343600001,-87.7850225,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.mobileinfirmary.org,H0201,NOT AVAILABLE,01,NON-PROFIT,-999,78,LEVEL III,Y,-9772184.00397606,3620279.46568269
8318,0004735570,NORTH MISSISSIPPI MEDICAL CENTER - HAMILTON,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,NOT AVAILABLE,(205) 921-6202,GENERAL ACUTE CARE,OPEN,49,MARION,01093,USA,34.1259771800001,-87.9907687799999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.nmhs.net/hamilton/,H4703,NOT AVAILABLE,01,NON-PROFIT,-999,49,NOT AVAILABLE,Y,-9795087.57509827,4045730.2529893
8319,0091636202,NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,"400 EAST 10TH STREET, PO BOX 2208",ANNISTON,AL,36202,2208,(256) 235-5121,GENERAL ACUTE CARE,OPEN,338,CALHOUN,01015,USA,33.65557526,-85.82324214,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/3/2015 12:00:00 AM,NOT AVAILABLE,H0801,NOT AVAILABLE,01,PROPRIETARY,-999,338,LEVEL III,Y,-9553799.61325262,3982647.42941131
8320,0007435476,NORTHPORT MEDICAL CENTER,2700 HOSPITAL DRIVE,NORTHPORT,AL,35476,NOT AVAILABLE,(205) 759-7147,GENERAL ACUTE CARE,OPEN,204,TUSCALOOSA,01125,USA,33.23398145,-87.5709108999999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.dchsystem.com,H6303,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,204,NOT AVAILABLE,N,-9748349.20969112,3926402.42901043
8321,0010035594,NORTHWEST MEDICAL CENTER,1530 U S HWY 43,WINFIELD,AL,35594,NOT AVAILABLE,(205) 487-7787,GENERAL ACUTE CARE,OPEN,49,MARION,01093,USA,33.93053767,-87.82452474,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,9/6/2013 12:00:00 AM,http://www.northwestmedcenter.com,H4701,NOT AVAILABLE,01,GOVERNMENT - LOCAL,-999,49,LEVEL III,Y,-9776581.37321805,4019478.74153112
8322,0007636067,PRATTVILLE BAPTIST HOSPITAL,124 SOUTH MEMORIAL DRIVE,PRATTVILLE,AL,36067,NOT AVAILABLE,(334) 361-4267,GENERAL ACUTE CARE,OPEN,107,AUTAUGA,01001,USA,32.46389172,-86.45225293,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/facilitiesdirectory/,4/11/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.baptistfirst.org/facilities/prattville-baptisthospital/ default.aspx,H0101,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,107,NOT AVAILABLE,N,-9623820.77409889,3824358.85044341
